FID,ROADWAY,FUNCLASS,BEGIN_POST,END_POST,Shape_Leng,DISTRICT,COUNTYDOT,COUNTY,MNG_DIST,Shape__Length
1515,47510001,09,0,0.569,906.8122,3,47,Calhoun,3,906.812157284184
1516,46090000,16,0.483,0.551,109.8004,3,46,Bay,3,109.800415224291
1517,15045000,14,0,0.528,850.502,7,15,Pinellas,7,850.501974811551
1518,03632000,06,4.061,15.83,18952.3502,1,03,Collier,1,18952.350209644
1519,77070000,14,5.538,7.889,3803.071,5,77,Seminole,5,3803.07095762432
1520,72000026,16,1.02,2.501,2384.1213,2,72,Duval,2,2384.12131856876
1521,46506000,19,0,0.625,1007.8916,3,46,Bay,3,1007.89163416289
1522,47000012,09,0,2.519,4047.6383,3,47,Calhoun,3,4047.63825195635
1523,15000114,17,0,4.719,7598.1176,7,15,Pinellas,7,7598.1176041801
1524,15000151,16,0,2.388,3863.2981,7,15,Pinellas,7,3863.29814739309
1525,03000064,17,0,0.506,815.0434,1,03,Collier,1,815.043408325168
1526,46000119,18,0,0.179,288.2616,3,46,Bay,3,288.261602402824
1527,15000311,17,0,0.19,306.7457,7,15,Pinellas,7,306.745722620279
1528,77010000,17,13.359,16.754,5472.4393,5,77,Seminole,5,5472.43927423269
1529,71010000,04,0,8.659,13929.2506,2,71,Clay,2,13929.2505908437
1530,46020000,14,12.064,14.214,3468.5939,3,46,Bay,3,3468.59385219898
1531,46000090,09,0,1.445,2330.5057,3,46,Bay,3,2330.50566890041
1532,46900024,19,0,0.555,887.6252,3,46,Bay,3,887.625169004561
1533,15000064,17,0.5,3.376,4634.3615,7,15,Pinellas,7,4634.36148998319
1534,15000475,18,0,0.659,1060.7648,7,15,Pinellas,7,1060.76475409876
1535,03900012,19,0,0.383,616.2687,1,03,Collier,1,616.26865529006
1536,04000007,19,1.19,1.3,171.2019,1,04,Desoto,1,171.201916663054
1537,72000086,17,0,0.533,858.1229,2,72,Duval,2,858.122874964787
1538,03000026,17,0,0.713,1147.1742,1,03,Collier,1,1147.17415195818
1539,15000288,16,0,0.807,1301.2173,7,15,Pinellas,7,1301.21733967423
1540,87900064,19,0,0.951,1532.2495,6,87,Miami-Dade,6,1532.24954520675
1541,47020000,06,0,35.211,56767.6864,3,47,Calhoun,3,56767.6863890736
1542,46003000,16,0,3.423,5511.5037,3,46,Bay,3,5511.50374676367
1543,15030000,16,7.841,10.666,4546.6701,7,15,Pinellas,7,4546.67010068407
1544,03527000,08,0,7.034,11308.9932,1,03,Collier,1,11308.9931610641
1545,15000431,18,0,0.221,368.8144,7,15,Pinellas,7,368.814382657981
1546,72000063,19,0,1.505,2420.0083,2,72,Duval,2,2420.00833816629
1547,87900184,19,0,0.173,282.0306,6,87,Miami-Dade,6,282.030635036107
1548,46560011,17,0,2.019,3258.1474,3,46,Bay,3,3258.14742500607
1549,15000187,17,0,2.465,3960.0726,7,15,Pinellas,7,3960.07262859935
1550,87900023,19,0,0.497,802.7956,6,87,Miami-Dade,6,802.795617217704
1551,47000023,09,0,6.313,10181.2388,3,47,Calhoun,3,10181.2387965708
1552,15000125,17,0,0.18,288.6838,7,15,Pinellas,7,288.683824015267
1553,03030000,16,2.157,2.606,723.536,1,03,Collier,1,723.53603532765
1554,04900020,19,0,0.988,1590.3395,1,04,Desoto,1,1590.3395304089
1555,15000336,18,0,2.049,3287.304,7,15,Pinellas,7,3287.30399302528
1556,71130000,16,0,2.781,4483.7697,2,71,Clay,2,4483.76971668209
1557,46500002,17,0,1.36,2193.3687,3,46,Bay,3,2193.3686924758
1558,46900022,19,0,0.182,303.7889,3,46,Bay,3,303.788869169347
1559,15000055,17,1.231,4.526,5304.6189,7,15,Pinellas,7,5304.61886961295
1560,15000498,18,0,0.488,815.36,7,15,Pinellas,7,815.359993394324
1561,03900026,09,0,0.274,442.5024,1,03,Collier,1,442.502374555726
1562,04020000,14,0,0.009,14.458,1,04,Desoto,1,14.4579735792
1563,03000529,07,1.635,1.636,1.9797,1,03,Collier,1,1.97972502597651
1564,15000320,17,0,3.745,6015.1995,7,15,Pinellas,7,6015.19949173096
1565,87900070,19,0,0.504,812.0063,6,87,Miami-Dade,6,812.006345216865
1566,71100000,14,0,2.158,3485.1513,2,71,Clay,2,3485.15128108239
1567,46060000,14,7.731,11.964,6827.914,3,46,Bay,3,6827.9139780263
1568,46000092,09,0,0.673,1093.5342,3,46,Bay,3,1093.53420150815
1569,03900007,19,0,0.478,773.6907,1,03,Collier,1,773.690702221702
1570,46650006,17,0,1.263,2035.7344,3,46,Bay,3,2035.73444204372
1571,15000042,17,0,1.3,2072.3147,7,15,Pinellas,7,2072.31469166937
1572,15000439,18,0,0.598,959.1942,7,15,Pinellas,7,959.194233737562
1573,77190500,17,0,2.066,3297.8938,5,77,Seminole,5,3297.89383960009
1574,72000094,17,1.662,2.189,850.7376,2,72,Duval,2,850.737631927629
1575,03000022,17,0,0.717,1162.0472,1,03,Collier,1,1162.04720195318
1576,46590003,19,0,0.565,907.6402,3,46,Bay,3,907.640186368727
1577,15000264,16,0,6.78,10908.4951,7,15,Pinellas,7,10908.4950602894
1578,87900048,19,0,0.342,541.676,6,87,Miami-Dade,6,541.675987468908
1579,47501002,09,0,1.426,2292.8468,3,47,Calhoun,3,2292.84682630398
1580,46010000,16,13.694,15.769,3347.0866,3,46,Bay,3,3347.08655394435
1581,15020001,16,0,1.002,1598.1719,7,15,Pinellas,7,1598.1719110752
1582,03515000,08,20.023,25,8011.6207,1,03,Collier,1,8011.62072806393
1583,04900013,19,0,0.244,387.9061,1,04,Desoto,1,387.90606804066
1584,15000407,17,0,1.053,1695.6216,7,15,Pinellas,7,1695.62163039262
1585,72000058,17,0,2.707,4352.7201,2,72,Duval,2,4352.72014340863
1586,04040101,14,0,1.503,2418.5675,1,04,Desoto,1,2418.56752494722
1587,46560008,19,0,0.596,956.0822,3,46,Bay,3,956.082248051133
1588,46620002,09,0,0.218,349.1019,3,46,Bay,3,349.101877817243
1589,15000028,14,0,10.663,17145.0094,7,15,Pinellas,7,17145.0093774494
1590,15000427,18,0,1.723,2774.8734,7,15,Pinellas,7,2774.87341304005
1591,04000008,18,3.042,3.403,580.8231,1,04,Desoto,1,580.823145041552
1592,72000088,17,0,2.825,4547.0249,2,72,Duval,2,4547.02487477928
1593,03000042,17,0,1.363,2194.9503,1,03,Collier,1,2194.95030917988
1594,46600000,16,2.598,4.308,2748.8317,3,46,Bay,3,2748.83173584829
1595,15000281,17,0,1.192,1920.3214,7,15,Pinellas,7,1920.32143841848
1596,87900038,19,0,0.414,669.1809,6,87,Miami-Dade,6,669.180902324886
1597,47500000,07,0,17.261,27828.8688,3,47,Calhoun,3,27828.8688145004
1598,71504000,17,0,4.929,7937.3029,2,71,Clay,2,7937.30286451932
1599,15008500,16,0,4.122,6600.4813,7,15,Pinellas,7,6600.48130852263
1600,03515000,09,9.561,10.228,1073.7448,1,03,Collier,1,1073.74480509069
1601,04900018,09,0,5.567,8961.3806,1,04,Desoto,1,8961.38056556579
1602,15000415,17,0,0.521,835.0734,7,15,Pinellas,7,835.073365584232
1603,72000042,17,0,1.344,2158.6987,2,72,Duval,2,2158.69865250819
1604,04060000,06,0,4.119,6625.0584,1,04,Desoto,1,6625.05842795861
1605,46560001,17,0,3.538,5703.2587,3,46,Bay,3,5703.25871312996
1606,15000216,18,0,0.499,802.4216,7,15,Pinellas,7,802.421570774231
1607,87900021,19,0,0.112,181.0676,6,87,Miami-Dade,6,181.06760321733
1608,47000013,09,0,0.842,1353.9141,3,47,Calhoun,3,1353.91408963498
1609,15000106,19,2.888,2.98,148.669,7,15,Pinellas,7,148.668954880985
1610,15000516,18,0,0.76,1219.6369,7,15,Pinellas,7,1219.63692942998
1611,15000141,16,0.5,2.569,3332.1741,7,15,Pinellas,7,3332.1741414814
1612,03080000,04,40.043,44.884,7788.7813,1,03,Collier,1,7788.78134776481
1613,04504000,07,0.646,5.154,7240.4033,1,04,Desoto,1,7240.40325513932
1614,15000321,18,0,0.951,1528.6913,7,15,Pinellas,7,1528.69130401672
1615,77070000,16,0,2.543,4113.6488,5,77,Seminole,5,4113.6488075684
1616,72000031,17,0,2.377,3829.8369,2,72,Duval,2,3829.83689348691
1617,46160006,19,0,0.415,692.2514,3,46,Bay,3,692.251398345274
1618,46655002,19,0,0.007,42.6112,3,46,Bay,3,42.6111937422101
1619,15000081,17,0,1.209,1937.2365,7,15,Pinellas,7,1937.23647503336
1620,15000496,18,0,0.777,1251.2005,7,15,Pinellas,7,1251.20046789068
1621,03900037,19,0,0.59,949.6498,1,03,Collier,1,949.649763397953
1622,04000017,19,0,0.249,399.5147,1,04,Desoto,1,399.514690441512
1623,03001000,16,0,6.487,10449.6126,1,03,Collier,1,10449.6125576968
1624,15000294,18,0.554,0.733,281.717,7,15,Pinellas,7,281.717009367087
1625,87900066,19,0,0.846,1361.8576,6,87,Miami-Dade,6,1361.85756937744
1626,47511000,09,0,1.123,1817.2214,3,47,Calhoun,3,1817.22138667578
1627,46020400,17,0,0.043,67.5295,3,46,Bay,3,67.5294806077419
1628,15040000,16,0,1.661,2673.3534,7,15,Pinellas,7,2673.35340471855
1629,03633000,17,0,2.034,3272.6059,1,03,Collier,1,3272.60591493349
1630,15000041,19,0,0.589,947.9317,7,15,Pinellas,7,947.931749228151
1631,15000429,19,0.829,1.1,438.1176,7,15,Pinellas,7,438.117625340984
1632,72000080,17,0,2.76,4451.215,2,72,Duval,2,4451.21495825225
1633,87900190,19,0,0.399,641.1889,6,87,Miami-Dade,6,641.188914041545
1634,46650005,19,0,1.87,3010.5002,3,46,Bay,3,3010.50022698664
1635,15000185,17,0,1.261,2042.7284,7,15,Pinellas,7,2042.72836143772
1636,87900056,19,0,0.503,808.6186,6,87,Miami-Dade,6,808.618589536373
1637,47040000,07,0,15.599,25166.3709,3,47,Calhoun,3,25166.3708601839
1638,46010000,16,13.415,13.694,450.015,3,46,Bay,3,450.01495824654
1639,15004503,16,0.729,3.61,4648.4853,7,15,Pinellas,7,4648.48527630259
1640,03590000,16,31.419,32.92,2415.6935,1,03,Collier,1,2415.69351799438
1641,04900010,19,0,0.187,303.4769,1,04,Desoto,1,303.476897066535
1642,15000426,18,0,0.818,1318.182,7,15,Pinellas,7,1318.18195745174
1643,77070003,14,0,0.855,1384.5908,5,77,Seminole,5,1384.59079823953
1644,72000071,17,0,0.835,1319.9523,2,72,Duval,2,1319.95232767895
1645,46521500,17,0,3.336,5397.8603,3,46,Bay,3,5397.86030851369
1646,03900046,19,0,1.236,1989.2309,1,03,Collier,1,1989.23089742294
1647,87900027,19,0,0.072,118.9346,6,87,Miami-Dade,6,118.934618320791
1648,46900034,19,0,0.258,416.319,3,46,Bay,3,416.319026827463
1649,15000115,17,0,5.761,9276.7676,7,15,Pinellas,7,9276.76764392616
1650,15000141,17,0,0.5,805.2411,7,15,Pinellas,7,805.241129073187
1651,03504000,14,1.467,6.502,8110.8064,1,03,Collier,1,8110.80637209672
1652,03000601,19,0,1.767,2840.8823,1,03,Collier,1,2840.88230324443
1653,46000114,19,0,0.91,1485.3893,3,46,Bay,3,1485.38928556459
1654,15000316,16,0,2.261,3635.323,7,15,Pinellas,7,3635.32303782892
1655,77040100,04,0,1.177,1892.3831,5,77,Seminole,5,1892.3831043223
1656,71470000,12,0,6.244,10042.1221,2,71,Clay,8,10042.1220633764
1657,46170000,19,0,0.81,1301.3975,3,46,Bay,3,1301.39746588942
1658,46000113,19,0,1.338,2156.7485,3,46,Bay,3,2156.74846070533
1659,46900021,19,0,0.623,997.6037,3,46,Bay,3,997.603671066935
1660,15000065,19,0,0.546,878.9391,7,15,Pinellas,7,878.939051759303
1661,15000486,18,0,0.25,402.6425,7,15,Pinellas,7,402.642494067758
1662,03900010,19,0,1.737,2790.0984,1,03,Collier,1,2790.09842110696
1663,15000171,18,0,0.249,402.026,7,15,Pinellas,7,402.025978386587
1664,87674510,19,0,0.167,283.8468,6,87,Miami-Dade,6,283.84682918562
1665,46900031,19,0,0.269,433.7789,3,46,Bay,3,433.778930026087
1666,15000100,17,0,2.588,4153.9269,7,15,Pinellas,7,4153.92692819833
1667,15000142,17,0,3.748,6034.3525,7,15,Pinellas,7,6034.35245110526
1668,03060000,17,0,2.026,3260.0763,1,03,Collier,1,3260.07625436647
1669,03000670,16,0,1.463,2353.658,1,03,Collier,1,2353.65797136935
1670,04501000,17,1.75,2.041,468.1523,1,04,Desoto,1,468.152325410146
1671,15000319,17,0,0.666,1071.5351,7,15,Pinellas,7,1071.53514834814
1672,72000037,17,0,2.464,3967.9805,2,72,Duval,2,3967.98049604145
1673,46140003,17,0,0.69,1126.8633,3,46,Bay,3,1126.86333222475
1674,46900025,19,0,1.908,3062.233,3,46,Bay,3,3062.23304988879
1675,15000079,17,0,2.917,4694.1971,7,15,Pinellas,7,4694.19710220736
1676,15000482,17,0,0.354,573.1679,7,15,Pinellas,7,573.167909243647
1677,03900032,19,0,0.477,760.3072,1,03,Collier,1,760.307227521622
1678,04000008,18,2.575,3.042,751.3983,1,04,Desoto,1,751.398321506582
1679,03000027,17,0.626,1.105,769.5401,1,03,Collier,1,769.540122778521
1680,15000292,17,0,1.166,1875.5878,7,15,Pinellas,7,1875.58777918705
1681,77050000,17,0,3.592,5779.9844,5,77,Seminole,5,5779.98437364997
1682,71050000,14,20.358,23.614,5236.2012,2,71,Clay,2,5236.20116402951
1683,46030000,14,0,4.688,7554.0274,3,46,Bay,3,7554.02737465508
1684,46000076,19,0,0.524,844.3742,3,46,Bay,3,844.374175005006
1685,03570000,09,0,20.477,32927.9229,1,03,Collier,1,32927.9229138422
1686,04900058,19,0,0.986,1586.6398,1,04,Desoto,1,1586.63981156225
1687,15000433,18,0,0.438,703.878,7,15,Pinellas,7,703.878045278038
1688,77161000,06,0.896,0.897,1.607,5,77,Seminole,5,1.60703924521618
1689,04060000,06,4.564,10.991,10337.4475,1,04,Desoto,1,10337.4474854683
1690,46640000,06,0,15.197,24516.9977,3,46,Bay,3,24516.9977170094
1691,15000182,16,0,1.377,2216.533,7,15,Pinellas,7,2216.53301220193
1692,87900046,17,0,1.066,1715.1177,6,87,Miami-Dade,6,1715.11769552057
1693,47505000,09,0,0.942,1517.5105,3,47,Calhoun,3,1517.51052215632
1694,71509000,08,0,1.508,2415.0093,2,71,Clay,2,2415.00930200988
1695,15010000,14,6.072,17.066,17690.2557,7,15,Pinellas,7,17690.255740859
1696,03070000,07,0,4.007,6462.1313,1,03,Collier,1,6462.13126694407
1697,04560000,17,0,0.452,727.3352,1,04,Desoto,1,727.335214352007
1698,15000420,18,0,0.845,1374.2322,7,15,Pinellas,7,1374.23220238403
1699,77070002,14,0,2.02,3253.9428,5,77,Seminole,5,3253.942781839
1700,72000051,17,0,2.256,3642.1024,2,72,Duval,2,3642.10239433595
1701,46540000,16,1.509,4.144,4241.9444,3,46,Bay,3,4241.94440928264
1702,03000699,17,0,2.003,3237.5422,1,03,Collier,1,3237.54223064561
1703,47000028,09,0,1.307,2103.1368,3,47,Calhoun,3,2103.13682260464
1704,15000106,17,0,2.888,4664.9688,7,15,Pinellas,7,4664.96877231429
1705,15003000,16,1.285,1.372,139.8671,7,15,Pinellas,7,139.867109976341
1706,03900048,19,0,0.993,1602.9848,1,03,Collier,1,1602.98479927531
1707,03000304,17,0,1.657,2659.1741,1,03,Collier,1,2659.1741226947
1708,46000104,19,0,0.556,889.0319,3,46,Bay,3,889.031859687716
1709,15000314,17,1.263,1.625,581.8135,7,15,Pinellas,7,581.81350846745
1710,77030000,17,0.072,3.31,5210.5142,5,77,Seminole,5,5210.51422021686
1711,71293100,19,0,3.18,5113.2884,2,71,Clay,2,5113.28842140235
1712,46501000,18,1.274,1.995,1162.3416,3,46,Bay,3,1162.34161665993
1713,46000118,09,0,1.004,1615.5532,3,46,Bay,3,1615.55317276333
1714,46900005,19,0,0.12,192.8374,3,46,Bay,3,192.837352865791
1715,15000087,17,0.25,4.281,6489.3053,7,15,Pinellas,7,6489.30532024843
1716,15000505,18,0,0.683,1097.5612,7,15,Pinellas,7,1097.56124029044
1717,03900029,09,0,0.156,253.0129,1,03,Collier,1,253.012876530026
1718,04000011,17,0,1.29,2071.112,1,04,Desoto,1,2071.11203554157
1719,72000094,16,0,1.662,2682.9116,2,72,Duval,2,2682.91164591629
1720,03000025,17,0,2.049,3296.64,1,03,Collier,1,3296.63996515653
1721,15000289,17,0,3.711,5971.9586,7,15,Pinellas,7,5971.95858889741
1722,87900057,19,0,0.507,815.3261,6,87,Miami-Dade,6,815.326125542103
1723,71040000,06,3.538,5.304,2840.8193,2,71,Clay,2,2840.81928645278
1724,46010100,16,0,0.245,394.0625,3,46,Bay,3,394.062502623414
1725,46000074,09,0,0.498,811.2692,3,46,Bay,3,811.269195072611
1726,03530000,19,0,0.881,1417.6734,1,03,Collier,1,1417.67340115262
1727,15000030,17,0,1.274,2042.7755,7,15,Pinellas,7,2042.77548843225
1728,15000454,17,0,0.08,129.2798,7,15,Pinellas,7,129.279767002973
1729,77080000,14,0,11.566,18608.0528,5,77,Seminole,5,18608.0527686048
1730,72000059,17,0,1.001,1607.4566,2,72,Duval,2,1607.45658321999
1731,87900172,19,0,0.569,915.21,6,87,Miami-Dade,6,915.209963369545
1732,46560012,17,0,1.52,2460.0805,3,46,Bay,3,2460.08053194617
1733,15000217,19,0.658,0.781,198.3488,7,15,Pinellas,7,198.348814604499
1734,04000015,17,0,1.407,2277.4338,1,04,Desoto,1,2277.43377374905
1735,72000082,17,0,2.008,3230.3304,2,72,Duval,2,3230.33042893392
1736,03000052,19,0.757,1.27,815.5,1,03,Collier,1,815.499959008829
1737,15000291,17,0,2.044,3294.0711,7,15,Pinellas,7,3294.07112711652
1738,87900035,19,0,0.541,868.5584,6,87,Miami-Dade,6,868.558381022902
1739,71060000,17,0,2.629,4235.5929,2,71,Clay,2,4235.59288050247
1740,46060000,04,11.964,20.44,13671.9617,3,46,Bay,3,13671.9616942075
1741,15045000,14,0.528,1.697,1882.859,7,15,Pinellas,7,1882.85904086684
1742,03515000,18,14.403,20.023,9046.7445,1,03,Collier,1,9046.74447417349
1743,15000048,19,0,0.185,297.7855,7,15,Pinellas,7,297.785538996629
1744,15000432,17,0,0.356,573.0747,7,15,Pinellas,7,573.074725343444
1745,77160022,16,0.27,0.573,510.6479,5,77,Seminole,5,510.647908607269
1746,72000052,17,0,1.018,1644.3992,2,72,Duval,2,1644.39915207603
1747,87900185,19,0,0.109,175.9354,6,87,Miami-Dade,6,175.935357023546
1748,46525000,17,0,1.502,2431.3544,3,46,Bay,3,2431.35441496755
1749,15000257,17,0,0.205,329.5642,7,15,Pinellas,7,329.564228971391
1750,87900002,19,0,0.2,324.149,6,87,Miami-Dade,6,324.148961550878
1751,47503000,07,0,4.809,7750.3481,3,47,Calhoun,3,7750.34809624047
1752,46010000,16,1.729,5.534,6137.8249,3,46,Bay,3,6137.82486019033
1753,15010002,19,0,0.573,922.7361,7,15,Pinellas,7,922.736059254652
1754,03510000,19,2.63,2.86,370.1665,1,03,Collier,1,370.166497261274
1755,04582000,07,0,3.086,4966.3141,1,04,Desoto,1,4966.31409320307
1756,15000402,17,0,1.509,2434.1407,7,15,Pinellas,7,2434.14073862585
1757,71293200,19,0,3.123,5024.7938,2,71,Clay,2,5024.79376664894
1758,46505500,17,0,0.373,609.7504,3,46,Bay,3,609.750419050672
1759,47000026,09,0,2.869,4629.6297,3,47,Calhoun,3,4629.62967980011
1760,71500000,08,0,1.011,1628.2737,2,71,Clay,2,1628.27369515602
1761,03900040,19,0,0.124,199.5443,1,03,Collier,1,199.544322862378
1762,04020102,14,0,2.699,4350.8762,1,04,Desoto,1,4350.87616916488
1763,03000302,19,1.52,3.277,2816.7065,1,03,Collier,1,2816.70651587141
1764,46000107,19,0,0.656,1057.4147,3,46,Bay,3,1057.41471816336
1765,15000314,18,0,1.263,2029.9661,7,15,Pinellas,7,2029.96613806482
1766,87900067,19,0,0.734,1182.7759,6,87,Miami-Dade,6,1182.77588027995
1767,71030000,04,0,5.54,8909.1359,2,71,Clay,2,8909.13593965698
1768,46010100,14,0.245,1.953,2747.0464,3,46,Bay,3,2747.04644463068
1769,15050001,17,2.87,4.29,2285.2755,7,15,Pinellas,7,2285.27548409769
1770,46900015,19,0,1.02,1657.6531,3,46,Bay,3,1657.65309399419
1771,15000069,17,0.834,1.796,1548.5212,7,15,Pinellas,7,1548.52121737441
1772,15000473,17,0,0.894,1399.0212,7,15,Pinellas,7,1399.02118230444
1773,03900008,19,0,0.768,1226.9223,1,03,Collier,1,1226.92232646295
1774,04000010,17,0,2.235,3619.0634,1,04,Desoto,1,3619.06344599554
1775,72000073,17,0,0.736,1187.9959,2,72,Duval,2,1187.99593434837
1776,03000039,17,0,1.602,2587.6333,1,03,Collier,1,2587.63334261473
1777,46560501,19,0,0.479,755.1031,3,46,Bay,3,755.103059539549
1778,15000302,17,0,1.058,1701.9191,7,15,Pinellas,7,1701.91905754365
1779,87900039,19,0,0.525,828.2823,6,87,Miami-Dade,6,828.282293909795
1780,47501008,09,0,0.611,985.6795,3,47,Calhoun,3,985.679473225114
1781,46002000,17,1.001,1.59,942.512,3,46,Bay,3,942.51204312633
1782,15009000,16,0,5.312,8549.5017,7,15,Pinellas,7,8549.50168446421
1783,03515000,08,10.228,14.403,6720.5959,1,03,Collier,1,6720.59594944298
1784,15000033,17,0,2.982,4795.9929,7,15,Pinellas,7,4795.99288263096
1785,15000446,17,0.053,0.074,33.9214,7,15,Pinellas,7,33.9214270211244
1786,72000050,17,0,1.393,2236.9886,2,72,Duval,2,2236.9885664163
1787,87900171,19,0,0.714,1148.4932,6,87,Miami-Dade,6,1148.49323549962
1788,46560003,19,0,0.505,824.5576,3,46,Bay,3,824.557582479568
1789,15000185,17,1.261,1.59,532.9443,7,15,Pinellas,7,532.944335928039
1790,87900019,19,0,0.23,366.4464,6,87,Miami-Dade,6,366.446363590118
1791,47000016,09,0,1.667,2672.7652,3,47,Calhoun,3,2672.76523918262
1792,15000089,16,1.478,4.297,4534.6018,7,15,Pinellas,7,4534.60178941372
1793,03030001,14,16.205,16.843,1026.1205,1,03,Collier,1,1026.12046218383
1794,04900007,09,0,1.046,1682.5597,1,04,Desoto,1,1682.559727191
1795,15000400,18,0,0.994,1598.6656,7,15,Pinellas,7,1598.66561639807
1796,72000036,17,0,0.89,1440.0282,2,72,Duval,2,1440.02815512
1797,46140001,16,0.141,0.989,1384.7022,3,46,Bay,3,1384.70220759311
1798,46900016,19,0,0.589,949.4397,3,46,Bay,3,949.439670092793
1799,15000065,17,0.748,3.18,3914.972,7,15,Pinellas,7,3914.97199653851
1800,15000493,18,0,0.552,905.2333,7,15,Pinellas,7,905.233293782481
1801,46560009,19,0,0.424,698.2972,3,46,Bay,3,698.297189666952
1802,15000253,17,0,4.959,7976.4467,7,15,Pinellas,7,7976.44666745173
1803,87900014,19,0,0.25,407.3466,6,87,Miami-Dade,6,407.346631880188
1804,47000014,09,0,1.221,1964.2058,3,47,Calhoun,3,1964.20577741771
1805,15000124,17,0,2.967,4775.2418,7,15,Pinellas,7,4775.24184448654
1806,15000513,18,0,0.504,813.1751,7,15,Pinellas,7,813.175073284866
1807,15000156,17,0,0.186,296.0566,7,15,Pinellas,7,296.056559074816
1808,03080000,14,34.728,40.043,8551.4558,1,03,Collier,1,8551.45578069808
1809,46000105,19,0,0.592,965.0152,3,46,Bay,3,965.015249127282
1810,15000323,18,0,0.797,1283.3715,7,15,Pinellas,7,1283.37151654325
1811,72000036,17,0.89,1.076,300.9348,2,72,Duval,2,300.934770599556
1812,46130000,17,0,3.03,4885.4681,3,46,Bay,3,4885.46806327108
1813,46656000,19,0,2.707,4357.4346,3,46,Bay,3,4357.43457823046
1814,15000067,17,0,1.153,1851.7121,7,15,Pinellas,7,1851.71214562472
1815,15000472,17,0,1.188,1921.332,7,15,Pinellas,7,1921.33201871561
1816,03900036,19,0,0.28,457.2286,1,03,Collier,1,457.228568140037
1817,03900492,17,0,0.726,1167.5912,1,03,Collier,1,1167.59120509886
1818,03000046,17,0,1.335,2154.0326,1,03,Collier,1,2154.03262231204
1819,15000282,17,0,2.9,4669.4403,7,15,Pinellas,7,4669.44027150111
1820,87900068,19,0,0.285,459.5224,6,87,Miami-Dade,6,459.522369681102
1821,71110000,14,24.67,27.294,4222.4266,2,71,Clay,2,4222.42663900456
1822,46030000,04,4.688,18.433,22147.9794,3,46,Bay,3,22147.9794480178
1823,46000091,09,0,0.677,1096.3317,3,46,Bay,3,1096.33168836632
1824,03631100,14,0,1.491,2405.1314,1,03,Collier,1,2405.13136292314
1825,15000039,17,0,2.419,3894.4221,7,15,Pinellas,7,3894.42211349798
1826,15000434,18,0,0.196,315.5936,7,15,Pinellas,7,315.593604497668
1827,77170000,14,0,4.058,6543.7699,5,77,Seminole,5,6543.76992296002
1828,72000085,17,0,0.663,1063.7415,2,72,Duval,2,1063.74153105309
1829,87900183,19,0,0.127,210.548,6,87,Miami-Dade,6,210.547968276514
1830,46630000,19,0,0.95,1535.0984,3,46,Bay,3,1535.09835445947
1831,15000209,17,0,1.111,1778.8775,7,15,Pinellas,7,1778.87753475687
1832,87900030,19,0,0.029,46.2491,6,87,Miami-Dade,6,46.2490919687486
1833,47504000,09,0,1.504,2422.6621,3,47,Calhoun,3,2422.66213809364
1834,46001000,16,0,3.576,5769.6998,3,46,Bay,3,5769.69980152759
1835,15010004,17,0,1.652,2688.7059,7,15,Pinellas,7,2688.70591051404
1836,15000298,18,0,2.307,3728.6275,7,15,Pinellas,7,3728.62752145087
1837,87900073,19,0,0.182,291.9627,6,87,Miami-Dade,6,291.962684147816
1838,47900002,09,0,0.291,469.9328,3,47,Calhoun,3,469.932833496578
1839,46020200,17,0,0.451,721.061,3,46,Bay,3,721.061022164572
